Element Index,Addition Cost,Copy Cost,Total Cost,Amortized Cost
24168,1,0,56935,2.3558010593
24169,1,0,56936,2.3557449626
24170,1,0,56937,2.3556888705
24171,1,0,56938,2.3556327831
24172,1,0,56939,2.3555767003
24173,1,0,56940,2.3555206222
24174,1,0,56941,2.3554645487
24175,1,0,56942,2.3554084798
24176,1,0,56943,2.3553524156
24177,1,0,56944,2.3552963560
24178,1,0,56945,2.3552403011
24179,1,0,56946,2.3551842508
24180,1,0,56947,2.3551282051
24181,1,0,56948,2.3550721641
24182,1,0,56949,2.3550161277
24183,1,0,56950,2.3549600959
24184,1,0,56951,2.3549040688
24185,1,0,56952,2.3548480463
24186,1,0,56953,2.3547920284
24187,1,0,56954,2.3547360152
24188,1,0,56955,2.3546800066
24189,1,0,56956,2.3546240026
24190,1,0,56957,2.3545680033
24191,1,0,56958,2.3545120086
24192,1,0,56959,2.3544560185
24193,1,0,56960,2.3544000331
24194,1,0,56961,2.3543440522
24195,1,0,56962,2.3542880760
24196,1,0,56963,2.3542321045
24197,1,0,56964,2.3541761375
24198,1,0,56965,2.3541201752
24199,1,0,56966,2.3540642175
24200,1,0,56967,2.3540082645
24201,1,0,56968,2.3539523160
24202,1,0,56969,2.3538963722
24203,1,0,56970,2.3538404330
24204,1,0,56971,2.3537844984
24205,1,0,56972,2.3537285685
24206,1,0,56973,2.3536726431
24207,1,0,56974,2.3536167224
24208,1,0,56975,2.3535608063
24209,1,0,56976,2.3535048949
24210,1,0,56977,2.3534489880
24211,1,0,56978,2.3533930858
24212,1,0,56979,2.3533371882
24213,1,0,56980,2.3532812952
24214,1,0,56981,2.3532254068
24215,1,0,56982,2.3531695230
24216,1,0,56983,2.3531136439
24217,1,0,56984,2.3530577693
24218,1,0,56985,2.3530018994
24219,1,0,56986,2.3529460341
24220,1,0,56987,2.3528901734
24221,1,0,56988,2.3528343173
24222,1,0,56989,2.3527784659
24223,1,0,56990,2.3527226190
24224,1,0,56991,2.3526667768
24225,1,0,56992,2.3526109391
24226,1,0,56993,2.3525551061
24227,1,0,56994,2.3524992777
24228,1,0,56995,2.3524434539
24229,1,0,56996,2.3523876347
24230,1,0,56997,2.3523318201
24231,1,0,56998,2.3522760101
24232,1,0,56999,2.3522202047
24233,1,0,57000,2.3521644039
24234,1,0,57001,2.3521086077
24235,1,0,57002,2.3520528162
24236,1,0,57003,2.3519970292
24237,1,0,57004,2.3519412469
24238,1,0,57005,2.3518854691
24239,1,0,57006,2.3518296959
24240,1,0,57007,2.3517739274
24241,1,0,57008,2.3517181634
24242,1,0,57009,2.3516624041
24243,1,0,57010,2.3516066493
24244,1,0,57011,2.3515508992
24245,1,0,57012,2.3514951536
24246,1,0,57013,2.3514394127
24247,1,0,57014,2.3513836763
24248,1,0,57015,2.3513279446
24249,1,0,57016,2.3512722174
24250,1,0,57017,2.3512164948
24251,1,0,57018,2.3511607769
24252,1,0,57019,2.3511050635
24253,1,0,57020,2.3510493547
24254,1,0,57021,2.3509936505
24255,1,0,57022,2.3509379509
24256,1,0,57023,2.3508822559
24257,1,0,57024,2.3508265655
24258,1,0,57025,2.3507708797
24259,1,0,57026,2.3507151985
24260,1,0,57027,2.3506595218
24261,1,0,57028,2.3506038498
24262,1,0,57029,2.3505481823
24263,1,0,57030,2.3504925195
24264,1,0,57031,2.3504368612
24265,1,0,57032,2.3503812075
24266,1,0,57033,2.3503255584
24267,1,0,57034,2.3502699139
24268,1,0,57035,2.3502142739
24269,1,0,57036,2.3501586386
24270,1,0,57037,2.3501030078
24271,1,0,57038,2.3500473816
24272,1,0,57039,2.3499917601
24273,1,0,57040,2.3499361430
24274,1,0,57041,2.3498805306
24275,1,0,57042,2.3498249228
24276,1,0,57043,2.3497693195
24277,1,0,57044,2.3497137208
24278,1,0,57045,2.3496581267
24279,1,0,57046,2.3496025372
24280,1,0,57047,2.3495469522
24281,1,0,57048,2.3494913719
24282,1,0,57049,2.3494357961
24283,1,0,57050,2.3493802248
24284,1,0,57051,2.3493246582
24285,1,0,57052,2.3492690961
24286,1,0,57053,2.3492135387
24287,1,0,57054,2.3491579858
24288,1,0,57055,2.3491024374
24289,1,0,57056,2.3490468937
24290,1,0,57057,2.3489913545
24291,1,0,57058,2.3489358199
24292,1,0,57059,2.3488802898
24293,1,0,57060,2.3488247643
24294,1,0,57061,2.3487692434
24295,1,0,57062,2.3487137271
24296,1,0,57063,2.3486582153
24297,1,0,57064,2.3486027082
24298,1,0,57065,2.3485472055
24299,1,0,57066,2.3484917075
24300,1,0,57067,2.3484362140
24301,1,0,57068,2.3483807251
24302,1,0,57069,2.3483252407
24303,1,0,57070,2.3482697609
24304,1,0,57071,2.3482142857
24305,1,0,57072,2.3481588151
24306,1,0,57073,2.3481033490
24307,1,0,57074,2.3480478874
24308,1,0,57075,2.3479924305
24309,1,0,57076,2.3479369781
24310,1,0,57077,2.3478815302
24311,1,0,57078,2.3478260870
24312,1,0,57079,2.3477706482
24313,1,0,57080,2.3477152141
24314,1,0,57081,2.3476597845
24315,1,0,57082,2.3476043594
24316,1,0,57083,2.3475489390
24317,1,0,57084,2.3474935230
24318,1,0,57085,2.3474381117
24319,1,0,57086,2.3473827049
24320,1,0,57087,2.3473273026
24321,1,0,57088,2.3472719049
24322,1,0,57089,2.3472165118
24323,1,0,57090,2.3471611232
24324,1,0,57091,2.3471057392
24325,1,0,57092,2.3470503597
24326,1,0,57093,2.3469949848
24327,1,0,57094,2.3469396144
24328,1,0,57095,2.3468842486
24329,1,0,57096,2.3468288873
24330,1,0,57097,2.3467735306
24331,1,0,57098,2.3467181785
24332,1,0,57099,2.3466628308
24333,1,0,57100,2.3466074878
24334,1,0,57101,2.3465521493
24335,1,0,57102,2.3464968153
24336,1,0,57103,2.3464414859
24337,1,0,57104,2.3463861610
24338,1,0,57105,2.3463308407
24339,1,0,57106,2.3462755249
24340,1,0,57107,2.3462202136
24341,1,0,57108,2.3461649069
24342,1,0,57109,2.3461096048
24343,1,0,57110,2.3460543072
24344,1,0,57111,2.3459990141
24345,1,0,57112,2.3459437256
24346,1,0,57113,2.3458884416
24347,1,0,57114,2.3458331622
24348,1,0,57115,2.3457778873
24349,1,0,57116,2.3457226169
24350,1,0,57117,2.3456673511
24351,1,0,57118,2.3456120899
24352,1,0,57119,2.3455568331
24353,1,0,57120,2.3455015809
24354,1,0,57121,2.3454463333
24355,1,0,57122,2.3453910901
24356,1,0,57123,2.3453358515
24357,1,0,57124,2.3452806175
24358,1,0,57125,2.3452253880
24359,1,0,57126,2.3451701630
24360,1,0,57127,2.3451149425
24361,1,0,57128,2.3450597266
24362,1,0,57129,2.3450045152
24363,1,0,57130,2.3449493084
24364,1,0,57131,2.3448941061
24365,1,0,57132,2.3448389083
24366,1,0,57133,2.3447837150
24367,1,0,57134,2.3447285263
24368,1,0,57135,2.3446733421
24369,1,0,57136,2.3446181624
24370,1,0,57137,2.3445629873
24371,1,0,57138,2.3445078167
24372,1,0,57139,2.3444526506
24373,1,0,57140,2.3443974890
24374,1,0,57141,2.3443423320
24375,1,0,57142,2.3442871795
24376,1,0,57143,2.3442320315
24377,1,0,57144,2.3441768881
24378,1,0,57145,2.3441217491
24379,1,0,57146,2.3440666147
24380,1,0,57147,2.3440114848
24381,1,0,57148,2.3439563595
24382,1,0,57149,2.3439012386
24383,1,0,57150,2.3438461223
24384,1,0,57151,2.3437910105
24385,1,0,57152,2.3437359032
24386,1,0,57153,2.3436808005
24387,1,0,57154,2.3436257022
24388,1,0,57155,2.3435706085
24389,1,0,57156,2.3435155193
24390,1,0,57157,2.3434604346
24391,1,0,57158,2.3434053544
24392,1,0,57159,2.3433502788
24393,1,0,57160,2.3432952076
24394,1,0,57161,2.3432401410
24395,1,0,57162,2.3431850789
24396,1,0,57163,2.3431300213
24397,1,0,57164,2.3430749682
24398,1,0,57165,2.3430199197
24399,1,0,57166,2.3429648756
24400,1,0,57167,2.3429098361
24401,1,0,57168,2.3428548010
24402,1,0,57169,2.3427997705
24403,1,0,57170,2.3427447445
24404,1,0,57171,2.3426897230
24405,1,0,57172,2.3426347060
24406,1,0,57173,2.3425796935
24407,1,0,57174,2.3425246855
24408,1,0,57175,2.3424696821
24409,1,0,57176,2.3424146831
24410,1,0,57177,2.3423596887
24411,1,0,57178,2.3423046987
24412,1,0,57179,2.3422497133
24413,1,0,57180,2.3421947323
24414,1,0,57181,2.3421397559
24415,1,0,57182,2.3420847839
24416,1,0,57183,2.3420298165
24417,1,0,57184,2.3419748536
24418,1,0,57185,2.3419198952
24419,1,0,57186,2.3418649412
24420,1,0,57187,2.3418099918
24421,1,0,57188,2.3417550469
24422,1,0,57189,2.3417001065
24423,1,0,57190,2.3416451705
24424,1,0,57191,2.3415902391
24425,1,0,57192,2.3415353122
24426,1,0,57193,2.3414803897
24427,1,0,57194,2.3414254718
24428,1,0,57195,2.3413705584
24429,1,0,57196,2.3413156494
24430,1,0,57197,2.3412607450
24431,1,0,57198,2.3412058450
24432,1,0,57199,2.3411509496
24433,1,0,57200,2.3410960586
24434,1,0,57201,2.3410411721
24435,1,0,57202,2.3409862902
24436,1,0,57203,2.3409314127
24437,1,0,57204,2.3408765397
24438,1,0,57205,2.3408216712
24439,1,0,57206,2.3407668072
24440,1,0,57207,2.3407119476
24441,1,0,57208,2.3406570926
24442,1,0,57209,2.3406022420
24443,1,0,57210,2.3405473960
24444,1,0,57211,2.3404925544
24445,1,0,57212,2.3404377173
24446,1,0,57213,2.3403828847
24447,1,0,57214,2.3403280566
24448,1,0,57215,2.3402732330
24449,1,0,57216,2.3402184138
24450,1,0,57217,2.3401635992
24451,1,0,57218,2.3401087890
24452,1,0,57219,2.3400539833
24453,1,0,57220,2.3399991821
24454,1,0,57221,2.3399443854
24455,1,0,57222,2.3398895931
24456,1,0,57223,2.3398348054
24457,1,0,57224,2.3397800221
24458,1,0,57225,2.3397252433
24459,1,0,57226,2.3396704689
24460,1,0,57227,2.3396156991
24461,1,0,57228,2.3395609337
24462,1,0,57229,2.3395061728
24463,1,0,57230,2.3394514164
24464,1,0,57231,2.3393966645
24465,1,0,57232,2.3393419170
24466,1,0,57233,2.3392871740
24467,1,0,57234,2.3392324355
24468,1,0,57235,2.3391777015
24469,1,0,57236,2.3391229719
24470,1,0,57237,2.3390682468
24471,1,0,57238,2.3390135262
24472,1,0,57239,2.3389588101
24473,1,0,57240,2.3389040984
24474,1,0,57241,2.3388493912
24475,1,0,57242,2.3387946885
24476,1,0,57243,2.3387399902
24477,1,0,57244,2.3386852964
24478,1,0,57245,2.3386306071
24479,1,0,57246,2.3385759222
24480,1,0,57247,2.3385212418
24481,1,0,57248,2.3384665659
24482,1,0,57249,2.3384118945
24483,1,0,57250,2.3383572275
24484,1,0,57251,2.3383025649
24485,1,0,57252,2.3382479069
24486,1,0,57253,2.3381932533
24487,1,0,57254,2.3381386042
24488,1,0,57255,2.3380839595
24489,1,0,57256,2.3380293193
24490,1,0,57257,2.3379746835
24491,1,0,57258,2.3379200523
24492,1,0,57259,2.3378654254
24493,1,0,57260,2.3378108031
24494,1,0,57261,2.3377561852
24495,1,0,57262,2.3377015717
24496,1,0,57263,2.3376469628
24497,1,0,57264,2.3375923582
24498,1,0,57265,2.3375377582
24499,1,0,57266,2.3374831626
24500,1,0,57267,2.3374285714
24501,1,0,57268,2.3373739847
24502,1,0,57269,2.3373194025
24503,1,0,57270,2.3372648247
24504,1,0,57271,2.3372102514
24505,1,0,57272,2.3371556825
24506,1,0,57273,2.3371011181
24507,1,0,57274,2.3370465581
24508,1,0,57275,2.3369920026
24509,1,0,57276,2.3369374515
24510,1,0,57277,2.3368829049
24511,1,0,57278,2.3368283628
24512,1,0,57279,2.3367738251
24513,1,0,57280,2.3367192918
24514,1,0,57281,2.3366647630
24515,1,0,57282,2.3366102386
24516,1,0,57283,2.3365557187
24517,1,0,57284,2.3365012032
24518,1,0,57285,2.3364466922
24519,1,0,57286,2.3363921857
24520,1,0,57287,2.3363376835
24521,1,0,57288,2.3362831858
24522,1,0,57289,2.3362286926
24523,1,0,57290,2.3361742038
24524,1,0,57291,2.3361197195
24525,1,0,57292,2.3360652396
24526,1,0,57293,2.3360107641
24527,1,0,57294,2.3359562931
24528,1,0,57295,2.3359018265
24529,1,0,57296,2.3358473643
24530,1,0,57297,2.3357929066
24531,1,0,57298,2.3357384534
24532,1,0,57299,2.3356840046
24533,1,0,57300,2.3356295602
24534,1,0,57301,2.3355751202
24535,1,0,57302,2.3355206847
24536,1,0,57303,2.3354662537
24537,1,0,57304,2.3354118270
24538,1,0,57305,2.3353574048
24539,1,0,57306,2.3353029871
24540,1,0,57307,2.3352485738
24541,1,0,57308,2.3351941649
24542,1,0,57309,2.3351397604
24543,1,0,57310,2.3350853604
24544,1,0,57311,2.3350309648
24545,1,0,57312,2.3349765736
24546,1,0,57313,2.3349221869
24547,1,0,57314,2.3348678046
24548,1,0,57315,2.3348134268
24549,1,0,57316,2.3347590533
24550,1,0,57317,2.3347046843
24551,1,0,57318,2.3346503197
24552,1,0,57319,2.3345959596
24553,1,0,57320,2.3345416039
24554,1,0,57321,2.3344872526
24555,1,0,57322,2.3344329057
24556,1,0,57323,2.3343785633
24557,1,0,57324,2.3343242253
24558,1,0,57325,2.3342698917
24559,1,0,57326,2.3342155625
24560,1,0,57327,2.3341612378
24561,1,0,57328,2.3341069175
24562,1,0,57329,2.3340526016
24563,1,0,57330,2.3339982901
24564,1,0,57331,2.3339439831
24565,1,0,57332,2.3338896804
24566,1,0,57333,2.3338353822
24567,1,0,57334,2.3337810885
24568,1,0,57335,2.3337267991
24569,1,0,57336,2.3336725141
24570,1,0,57337,2.3336182336
24571,1,0,57338,2.3335639575
24572,1,0,57339,2.3335096858
24573,1,0,57340,2.3334554185
24574,1,0,57341,2.3334011557
24575,1,0,57342,2.3333468973
24576,1,0,57343,2.3332926432
24577,1,0,57344,2.3332383936
24578,1,0,57345,2.3331841484
24579,1,0,57346,2.3331299076
24580,1,0,57347,2.3330756713
24581,1,0,57348,2.3330214393
24582,1,0,57349,2.3329672118
24583,1,0,57350,2.3329129887
24584,1,0,57351,2.3328587699
24585,1,0,57352,2.3328045556
24586,1,0,57353,2.3327503457
24587,1,0,57354,2.3326961402
24588,1,0,57355,2.3326419392
24589,1,0,57356,2.3325877425
24590,1,0,57357,2.3325335502
24591,1,0,57358,2.3324793624
24592,1,0,57359,2.3324251789
24593,1,0,57360,2.3323709999
24594,1,0,57361,2.3323168252
24595,1,0,57362,2.3322626550
24596,1,0,57363,2.3322084892
24597,1,0,57364,2.3321543278
24598,1,0,57365,2.3321001707
24599,1,0,57366,2.3320460181
24600,1,0,57367,2.3319918699
24601,1,0,57368,2.3319377261
24602,1,0,57369,2.3318835867
24603,1,0,57370,2.3318294517
24604,1,0,57371,2.3317753211
24605,1,0,57372,2.3317211949
24606,1,0,57373,2.3316670731
24607,1,0,57374,2.3316129557
24608,1,0,57375,2.3315588427
24609,1,0,57376,2.3315047340
24610,1,0,57377,2.3314506298
24611,1,0,57378,2.3313965300
24612,1,0,57379,2.3313424346
24613,1,0,57380,2.3312883436
24614,1,0,57381,2.3312342569
24615,1,0,57382,2.3311801747
24616,1,0,57383,2.3311260968
24617,1,0,57384,2.3310720234
24618,1,0,57385,2.3310179543
24619,1,0,57386,2.3309638897
24620,1,0,57387,2.3309098294
24621,1,0,57388,2.3308557735
24622,1,0,57389,2.3308017220
24623,1,0,57390,2.3307476749
24624,1,0,57391,2.3306936322
24625,1,0,57392,2.3306395939
24626,1,0,57393,2.3305855600
24627,1,0,57394,2.3305315304
24628,1,0,57395,2.3304775053
24629,1,0,57396,2.3304234845
24630,1,0,57397,2.3303694681
24631,1,0,57398,2.3303154561
24632,1,0,57399,2.3302614485
24633,1,0,57400,2.3302074453
24634,1,0,57401,2.3301534465
24635,1,0,57402,2.3300994520
24636,1,0,57403,2.3300454619
24637,1,0,57404,2.3299914762
24638,1,0,57405,2.3299374949
24639,1,0,57406,2.3298835180
24640,1,0,57407,2.3298295455
24641,1,0,57408,2.3297755773
24642,1,0,57409,2.3297216135
24643,1,0,57410,2.3296676541
24644,1,0,57411,2.3296136991
24645,1,0,57412,2.3295597484
24646,1,0,57413,2.3295058022
24647,1,0,57414,2.3294518603
24648,1,0,57415,2.3293979228
24649,1,0,57416,2.3293439896
24650,1,0,57417,2.3292900609
24651,1,0,57418,2.3292361365
24652,1,0,57419,2.3291822165
24653,1,0,57420,2.3291283008
24654,1,0,57421,2.3290743896
24655,1,0,57422,2.3290204827
24656,1,0,57423,2.3289665801
24657,1,0,57424,2.3289126820
24658,1,0,57425,2.3288587882
24659,1,0,57426,2.3288048988
24660,1,0,57427,2.3287510138
24661,1,0,57428,2.3286971331
24662,1,0,57429,2.3286432568
24663,1,0,57430,2.3285893849
24664,1,0,57431,2.3285355174
24665,1,0,57432,2.3284816542
24666,1,0,57433,2.3284277953
24667,1,0,57434,2.3283739409
24668,1,0,57435,2.3283200908
24669,1,0,57436,2.3282662451
24670,1,0,57437,2.3282124037
24671,1,0,57438,2.3281585667
24672,1,0,57439,2.3281047341
24673,1,0,57440,2.3280509058
24674,1,0,57441,2.3279970819
24675,1,0,57442,2.3279432624
24676,1,0,57443,2.3278894472
24677,1,0,57444,2.3278356364
24678,1,0,57445,2.3277818300
24679,1,0,57446,2.3277280279
24680,1,0,57447,2.3276742301
24681,1,0,57448,2.3276204368
24682,1,0,57449,2.3275666478
24683,1,0,57450,2.3275128631
24684,1,0,57451,2.3274590828
24685,1,0,57452,2.3274053069
24686,1,0,57453,2.3273515353
24687,1,0,57454,2.3272977681
24688,1,0,57455,2.3272440052
24689,1,0,57456,2.3271902467
24690,1,0,57457,2.3271364925
24691,1,0,57458,2.3270827427
24692,1,0,57459,2.3270289972
24693,1,0,57460,2.3269752561
24694,1,0,57461,2.3269215194
24695,1,0,57462,2.3268677870
24696,1,0,57463,2.3268140590
24697,1,0,57464,2.3267603353
24698,1,0,57465,2.3267066159
24699,1,0,57466,2.3266529009
24700,1,0,57467,2.3265991903
24701,1,0,57468,2.3265454840
24702,1,0,57469,2.3264917820
24703,1,0,57470,2.3264380844
24704,1,0,57471,2.3263843912
24705,1,0,57472,2.3263307023
24706,1,0,57473,2.3262770177
24707,1,0,57474,2.3262233375
24708,1,0,57475,2.3261696616
24709,1,0,57476,2.3261159901
24710,1,0,57477,2.3260623229
24711,1,0,57478,2.3260086601
24712,1,0,57479,2.3259550016
24713,1,0,57480,2.3259013475
24714,1,0,57481,2.3258476977
24715,1,0,57482,2.3257940522
24716,1,0,57483,2.3257404111
24717,1,0,57484,2.3256867743
24718,1,0,57485,2.3256331418
24719,1,0,57486,2.3255795137
24720,1,0,57487,2.3255258900
24721,1,0,57488,2.3254722705
24722,1,0,57489,2.3254186554
24723,1,0,57490,2.3253650447
24724,1,0,57491,2.3253114383
24725,1,0,57492,2.3252578362
24726,1,0,57493,2.3252042385
24727,1,0,57494,2.3251506450
24728,1,0,57495,2.3250970560
24729,1,0,57496,2.3250434712
24730,1,0,57497,2.3249898908
24731,1,0,57498,2.3249363147
24732,1,0,57499,2.3248827430
24733,1,0,57500,2.3248291756
24734,1,0,57501,2.3247756125
24735,1,0,57502,2.3247220538
24736,1,0,57503,2.3246684994
24737,1,0,57504,2.3246149493
24738,1,0,57505,2.3245614035
24739,1,0,57506,2.3245078621
24740,1,0,57507,2.3244543250
24741,1,0,57508,2.3244007922
24742,1,0,57509,2.3243472638
24743,1,0,57510,2.3242937396
24744,1,0,57511,2.3242402199
24745,1,0,57512,2.3241867044
24746,1,0,57513,2.3241331932
24747,1,0,57514,2.3240796864
24748,1,0,57515,2.3240261839
24749,1,0,57516,2.3239726858
24750,1,0,57517,2.3239191919
24751,1,0,57518,2.3238657024
24752,1,0,57519,2.3238122172
24753,1,0,57520,2.3237587363
24754,1,0,57521,2.3237052598
24755,1,0,57522,2.3236517875
24756,1,0,57523,2.3235983196
24757,1,0,57524,2.3235448560
24758,1,0,57525,2.3234913967
24759,1,0,57526,2.3234379418
24760,1,0,57527,2.3233844911
24761,1,0,57528,2.3233310448
24762,1,0,57529,2.3232776028
24763,1,0,57530,2.3232241651
24764,1,0,57531,2.3231707317
24765,1,0,57532,2.3231173026
24766,1,0,57533,2.3230638779
24767,1,0,57534,2.3230104575
24768,1,0,57535,2.3229570413
24769,1,0,57536,2.3229036295
24770,1,0,57537,2.3228502220
24771,1,0,57538,2.3227968189
24772,1,0,57539,2.3227434200
24773,1,0,57540,2.3226900254
24774,1,0,57541,2.3226366352
24775,1,0,57542,2.3225832492
24776,1,0,57543,2.3225298676
24777,1,0,57544,2.3224764903
24778,1,0,57545,2.3224231173
24779,1,0,57546,2.3223697486
24780,1,0,57547,2.3223163842
24781,1,0,57548,2.3222630241
24782,1,0,57549,2.3222096683
24783,1,0,57550,2.3221563168
24784,1,0,57551,2.3221029697
24785,1,0,57552,2.3220496268
24786,1,0,57553,2.3219962882
24787,1,0,57554,2.3219429540
24788,1,0,57555,2.3218896240
24789,1,0,57556,2.3218362984
24790,1,0,57557,2.3217829770
24791,1,0,57558,2.3217296600
24792,1,0,57559,2.3216763472
24793,1,0,57560,2.3216230388
24794,1,0,57561,2.3215697346
24795,1,0,57562,2.3215164348
24796,1,0,57563,2.3214631392
24797,1,0,57564,2.3214098480
24798,1,0,57565,2.3213565610
24799,1,0,57566,2.3213032784
24800,1,0,57567,2.3212500000
24801,1,0,57568,2.3211967259
24802,1,0,57569,2.3211434562
24803,1,0,57570,2.3210901907
24804,1,0,57571,2.3210369295
24805,1,0,57572,2.3209836726
24806,1,0,57573,2.3209304201
24807,1,0,57574,2.3208771718
24808,1,0,57575,2.3208239278
24809,1,0,57576,2.3207706881
24810,1,0,57577,2.3207174526
24811,1,0,57578,2.3206642215
24812,1,0,57579,2.3206109947
24813,1,0,57580,2.3205577721
24814,1,0,57581,2.3205045539
24815,1,0,57582,2.3204513399
24816,1,0,57583,2.3203981302
24817,1,0,57584,2.3203449248
24818,1,0,57585,2.3202917237
24819,1,0,57586,2.3202385269
24820,1,0,57587,2.3201853344
24821,1,0,57588,2.3201321462
24822,1,0,57589,2.3200789622
24823,1,0,57590,2.3200257825
24824,1,0,57591,2.3199726072
24825,1,0,57592,2.3199194361
24826,1,0,57593,2.3198662692
24827,1,0,57594,2.3198131067
24828,1,0,57595,2.3197599484
24829,1,0,57596,2.3197067945
24830,1,0,57597,2.3196536448
24831,1,0,57598,2.3196004994
24832,1,0,57599,2.3195473582
24833,1,0,57600,2.3194942214
24834,1,0,57601,2.3194410888
24835,1,0,57602,2.3193879605
24836,1,0,57603,2.3193348365
24837,1,0,57604,2.3192817168
24838,1,0,57605,2.3192286013
24839,1,0,57606,2.3191754902
24840,1,0,57607,2.3191223833
24841,1,0,57608,2.3190692806
24842,1,0,57609,2.3190161823
24843,1,0,57610,2.3189630882
24844,1,0,57611,2.3189099984
24845,1,0,57612,2.3188569129
24846,1,0,57613,2.3188038316
24847,1,0,57614,2.3187507546
24848,1,0,57615,2.3186976819
24849,1,0,57616,2.3186446135
24850,1,0,57617,2.3185915493
24851,1,0,57618,2.3185384894
24852,1,0,57619,2.3184854338
24853,1,0,57620,2.3184323824
24854,1,0,57621,2.3183793353
24855,1,0,57622,2.3183262925
24856,1,0,57623,2.3182732539
24857,1,0,57624,2.3182202197
24858,1,0,57625,2.3181671896
24859,1,0,57626,2.3181141639
24860,1,0,57627,2.3180611424
24861,1,0,57628,2.3180081252
24862,1,0,57629,2.3179551122
24863,1,0,57630,2.3179021035
24864,1,0,57631,2.3178490991
24865,1,0,57632,2.3177960989
24866,1,0,57633,2.3177431030
24867,1,0,57634,2.3176901114
24868,1,0,57635,2.3176371240
24869,1,0,57636,2.3175841409
24870,1,0,57637,2.3175311620
24871,1,0,57638,2.3174781874
24872,1,0,57639,2.3174252171
24873,1,0,57640,2.3173722510
24874,1,0,57641,2.3173192892
24875,1,0,57642,2.3172663317
24876,1,0,57643,2.3172133784
24877,1,0,57644,2.3171604293
24878,1,0,57645,2.3171074845
24879,1,0,57646,2.3170545440
24880,1,0,57647,2.3170016077
24881,1,0,57648,2.3169486757
24882,1,0,57649,2.3168957479
24883,1,0,57650,2.3168428244
24884,1,0,57651,2.3167899052
24885,1,0,57652,2.3167369902
24886,1,0,57653,2.3166840794
24887,1,0,57654,2.3166311729
24888,1,0,57655,2.3165782707
24889,1,0,57656,2.3165253727
24890,1,0,57657,2.3164724789
24891,1,0,57658,2.3164195894
24892,1,0,57659,2.3163667042
24893,1,0,57660,2.3163138232
24894,1,0,57661,2.3162609464
24895,1,0,57662,2.3162080739
24896,1,0,57663,2.3161552057
24897,1,0,57664,2.3161023416
24898,1,0,57665,2.3160494819
24899,1,0,57666,2.3159966264
24900,1,0,57667,2.3159437751
24901,1,0,57668,2.3158909281
24902,1,0,57669,2.3158380853
24903,1,0,57670,2.3157852468
24904,1,0,57671,2.3157324125
24905,1,0,57672,2.3156795824
24906,1,0,57673,2.3156267566
24907,1,0,57674,2.3155739350
24908,1,0,57675,2.3155211177
24909,1,0,57676,2.3154683046
24910,1,0,57677,2.3154154958
24911,1,0,57678,2.3153626912
24912,1,0,57679,2.3153098908
24913,1,0,57680,2.3152570947
24914,1,0,57681,2.3152043028
24915,1,0,57682,2.3151515152
24916,1,0,57683,2.3150987317
24917,1,0,57684,2.3150459526
24918,1,0,57685,2.3149931776
24919,1,0,57686,2.3149404069
24920,1,0,57687,2.3148876404
24921,1,0,57688,2.3148348782
24922,1,0,57689,2.3147821202
24923,1,0,57690,2.3147293664
24924,1,0,57691,2.3146766169
24925,1,0,57692,2.3146238716
24926,1,0,57693,2.3145711305
24927,1,0,57694,2.3145183937
24928,1,0,57695,2.3144656611
24929,1,0,57696,2.3144129327
24930,1,0,57697,2.3143602086
24931,1,0,57698,2.3143074887
24932,1,0,57699,2.3142547730
24933,1,0,57700,2.3142020615
24934,1,0,57701,2.3141493543
24935,1,0,57702,2.3140966513
24936,1,0,57703,2.3140439525
24937,1,0,57704,2.3139912580
24938,1,0,57705,2.3139385676
24939,1,0,57706,2.3138858816
24940,1,0,57707,2.3138331997
24941,1,0,57708,2.3137805220
24942,1,0,57709,2.3137278486
24943,1,0,57710,2.3136751794
24944,1,0,57711,2.3136225144
24945,1,0,57712,2.3135698537
24946,1,0,57713,2.3135171971
24947,1,0,57714,2.3134645448
24948,1,0,57715,2.3134118967
24949,1,0,57716,2.3133592529
24950,1,0,57717,2.3133066132
24951,1,0,57718,2.3132539778
24952,1,0,57719,2.3132013466
24953,1,0,57720,2.3131487196
24954,1,0,57721,2.3130960968
24955,1,0,57722,2.3130434783
24956,1,0,57723,2.3129908639
24957,1,0,57724,2.3129382538
24958,1,0,57725,2.3128856479
24959,1,0,57726,2.3128330462
24960,1,0,57727,2.3127804487
24961,1,0,57728,2.3127278555
24962,1,0,57729,2.3126752664
24963,1,0,57730,2.3126226816
24964,1,0,57731,2.3125701009
24965,1,0,57732,2.3125175245
24966,1,0,57733,2.3124649523
24967,1,0,57734,2.3124123843
24968,1,0,57735,2.3123598206
24969,1,0,57736,2.3123072610
24970,1,0,57737,2.3122547056
24971,1,0,57738,2.3122021545
24972,1,0,57739,2.3121496076
24973,1,0,57740,2.3120970648
24974,1,0,57741,2.3120445263
24975,1,0,57742,2.3119919920
24976,1,0,57743,2.3119394619
24977,1,0,57744,2.3118869360
24978,1,0,57745,2.3118344143
24979,1,0,57746,2.3117818968
24980,1,0,57747,2.3117293835
24981,1,0,57748,2.3116768744
24982,1,0,57749,2.3116243695
24983,1,0,57750,2.3115718689
24984,1,0,57751,2.3115193724
24985,1,0,57752,2.3114668801
24986,1,0,57753,2.3114143921
24987,1,0,57754,2.3113619082
24988,1,0,57755,2.3113094285
